Strike_Type,Camera_Angle,Video_Name,Frame_ID,R_Elbow_Angle,L_Elbow_Angle,R_Shoulder_Angle,L_Shoulder_Angle,R_Wrist_Angle,L_Wrist_Angle,R_Hip_Angle,L_Hip_Angle,R_Knee_Angle,L_Knee_Angle,Torso_Lean,Head_Dir_X,Head_Dir_Y,Dist_Wrists,Dist_R_Wrist_Shoulder,Dist_L_Wrist_Shoulder
strike_12,front,strike_12.10,18.jpg,94.18,13.74,163.35,86.07,,,175.72,171.75,174.14,167.27,178.18,5.98,8.97,109.96,112.38,13.37
strike_12,front,strike_12.10,19.jpg,96.01,18.43,163.35,85.56,,,173.24,173.45,167.91,163.9,179.09,3.05,9.15,117.4,112.21,13.65
strike_12,front,strike_12.10,20.jpg,97.34,116.57,164.74,93.95,,,172.96,173.33,171.44,164.03,179.05,6.22,9.34,141.91,120.19,45.31
strike_12,front,strike_12.10,21.jpg,91.58,113.2,160.75,117.01,,,173.24,176.19,167.91,169.38,179.08,-0.0,6.15,134.8,118.71,52.87
strike_12,front,strike_12.10,22.jpg,95.52,139.76,166.47,118.91,,,171.45,171.69,167.91,166.78,179.08,6.16,12.33,139.46,121.4,58.14
strike_12,front,strike_12.10,23.jpg,94.18,164.98,163.35,109.76,,,175.61,173.58,174.03,160.04,179.08,3.04,12.17,152.16,114.36,79.13
strike_12,front,strike_12.10,24.jpg,93.74,174.14,162.54,111.47,,,168.66,171.98,162.23,163.47,179.09,2.96,5.92,159.99,122.08,74.9
strike_12,front,strike_12.10,25.jpg,86.46,163.07,158.59,109.56,,,170.44,172.09,159.71,163.58,178.18,5.84,8.77,159.0,120.49,81.41
strike_12,front,strike_12.10,26.jpg,87.84,167.28,156.91,100.91,,,168.01,170.04,157.81,158.85,178.29,-2.83,8.48,183.35,107.2,91.98
strike_12,front,strike_12.10,27.jpg,81.35,177.58,155.17,101.07,,,163.73,169.88,158.22,157.88,179.12,-2.86,8.58,188.79,110.44,97.88
strike_12,front,strike_12.10,28.jpg,82.36,173.81,151.48,101.7,,,164.87,172.15,158.08,161.12,178.24,2.87,8.61,197.92,101.71,104.74
strike_12,front,strike_12.10,29.jpg,82.36,172.88,151.53,95.53,,,163.47,169.28,162.77,157.45,178.18,0.0,5.91,206.93,104.81,106.63
strike_12,front,strike_12.10,30.jpg,78.18,167.32,153.43,89.19,,,163.78,169.28,172.23,157.45,179.08,3.0,8.99,211.93,100.48,107.9
strike_12,front,strike_12.10,31.jpg,81.97,161.13,151.22,82.83,,,160.78,169.2,171.6,157.21,179.09,3.02,6.03,216.17,99.45,108.71
strike_12,front,strike_12.10,32.jpg,78.42,167.47,147.55,80.94,,,161.68,171.09,179.88,157.21,180.0,2.96,8.89,225.78,96.52,113.28
strike_12,front,strike_12.10,33.jpg,84.94,175.03,147.55,84.05,,,161.68,166.88,177.09,150.43,179.1,0.0,8.86,240.97,101.05,113.56
strike_12,front,strike_12.10,34.jpg,88.59,163.3,142.5,78.5,,,163.47,166.68,176.31,152.22,178.24,2.96,8.89,241.84,106.65,108.12
strike_12,front,strike_12.10,35.jpg,100.67,139.4,131.63,68.79,,,166.76,163.33,175.59,149.04,177.32,6.02,6.02,238.89,109.92,87.7
strike_12,front,strike_12.10,36.jpg,97.13,59.04,119.74,62.85,,,167.47,163.66,177.91,147.82,178.09,-3.16,6.32,220.19,101.94,70.68
strike_12,front,strike_12.10,37.jpg,101.89,41.63,125.74,47.54,,,166.07,157.7,176.63,143.96,177.99,0.0,13.1,201.83,92.65,58.6
strike_12,front,strike_12.10,38.jpg,19.77,22.83,38.84,32.47,,,169.49,157.7,179.23,146.51,178.03,10.14,13.52,134.16,61.2,41.11
strike_12,front,strike_12.10,39.jpg,26.57,46.93,3.95,13.62,,,170.34,153.14,178.59,144.46,177.95,10.01,10.01,71.85,42.72,59.67
strike_12,front,strike_12.10,40.jpg,48.37,52.33,22.33,9.59,,,169.75,159.21,179.43,149.57,180.0,7.01,7.01,42.67,28.92,75.55
strike_12,front,strike_12.10,41.jpg,107.65,63.43,7.07,6.58,,,172.9,156.06,177.42,154.52,178.92,3.46,13.84,28.54,80.72,80.72
strike_12,front,strike_12.10,42.jpg,142.7,57.89,32.32,14.54,,,170.8,158.41,177.67,154.52,-178.94,6.77,10.15,27.08,94.05,71.96
strike_12,front,strike_12.10,43.jpg,142.12,59.14,38.66,14.39,,,167.95,157.48,176.89,153.97,-178.96,3.35,10.05,26.79,104.84,66.98
strike_12,front,strike_12.10,44.jpg,104.04,66.96,9.8,20.78,,,172.9,160.98,179.86,165.07,-180.0,3.44,10.31,6.88,82.8,74.37
strike_12,front,strike_12.10,45.jpg,120.02,61.86,14.65,25.75,,,171.08,165.44,177.82,173.78,-179.01,6.76,6.76,13.53,86.08,69.63
strike_12,front,strike_12.10,46.jpg,104.04,62.49,7.92,25.75,,,171.16,166.05,177.53,174.39,-178.99,3.3,13.2,26.4,65.99,71.38
strike_12,front,strike_12.10,47.jpg,105.95,68.11,9.61,20.78,,,170.65,168.79,179.71,177.66,-178.96,-0.0,6.91,9.78,78.81,83.23
strike_12,front,strike_12.10,48.jpg,104.04,68.11,7.7,20.78,,,170.8,168.79,180.0,177.66,-178.96,-0.0,6.89,15.42,68.94,83.02
strike_12,front,strike_12.10,49.jpg,100.3,68.11,12.32,20.78,,,170.87,168.79,179.71,177.66,-178.98,0.0,3.45,15.44,88.42,83.14
strike_12,front,strike_12.10,50.jpg,69.77,64.65,0.43,17.85,,,174.09,169.85,174.81,176.88,-179.03,3.24,12.96,45.82,55.37,79.1
strike_12,front,strike_12.10,51.jpg,123.69,64.65,1.22,17.85,,,171.37,170.18,179.88,175.7,-179.03,-3.22,12.9,45.15,61.19,78.73
strike_12,front,strike_12.10,52.jpg,92.12,73.3,12.13,18.74,,,168.56,174.59,177.57,168.11,-176.88,-3.45,6.9,24.86,63.57,84.17
strike_12,front,strike_12.10,53.jpg,97.13,67.59,1.01,20.78,,,173.88,169.57,174.29,175.03,-178.98,3.43,6.86,41.76,58.65,78.27
strike_12,front,strike_12.10,54.jpg,63.43,69.55,12.32,19.2,,,171.02,169.71,180.0,175.03,-178.99,0.0,6.84,28.18,61.14,87.54
strike_12,front,strike_12.10,55.jpg,110.56,69.03,14.44,19.2,,,173.88,169.35,174.56,171.45,-178.99,0.0,10.22,34.75,60.96,83.19
strike_12,front,strike_12.10,56.jpg,123.69,69.55,1.22,19.07,,,174.09,170.18,174.81,175.7,-179.03,-3.25,13.0,39.0,61.67,83.25
strike_12,front,strike_12.10,57.jpg,130.6,69.03,7.92,19.2,,,173.88,169.71,174.29,171.09,-178.99,-3.41,6.81,34.06,67.09,83.15
strike_12,front,strike_12.10,58.jpg,104.04,69.03,7.92,17.23,,,173.88,174.85,174.56,166.48,-177.99,-3.41,6.82,34.79,61.03,83.29
strike_12,front,strike_12.10,59.jpg,130.6,69.03,7.92,19.2,,,173.88,169.34,174.56,171.45,-178.99,-3.41,6.83,34.14,67.25,83.35
strike_12,front,strike_12.10,60.jpg,130.6,69.03,7.92,19.2,,,173.88,169.35,174.56,171.45,-178.99,-3.43,6.86,34.29,67.55,83.72
strike_12,front,strike_12.10,61.jpg,108.43,67.59,12.32,20.78,,,173.88,169.2,174.56,171.45,-178.98,-3.44,6.87,34.35,67.67,78.34
strike_12,front,strike_12.2,0.jpg,173.45,42.34,96.12,36.67,,,169.84,166.86,179.53,179.3,-180.0,3.44,6.88,86.96,117.68,55.43
strike_12,front,strike_12.2,1.jpg,173.45,40.6,96.12,36.87,,,170.04,166.97,179.05,178.99,180.0,3.45,3.45,85.28,118.02,52.51
strike_12,front,strike_12.2,2.jpg,158.2,42.34,108.43,36.67,,,171.87,167.16,179.32,179.36,179.1,3.42,6.83,86.45,110.2,55.1
strike_12,front,strike_12.2,3.jpg,141.34,44.25,125.29,34.58,,,172.06,169.71,178.86,176.63,179.12,6.81,6.81,92.65,112.34,53.2
strike_12,front,strike_12.2,4.jpg,138.96,36.19,137.97,37.72,,,171.87,169.72,179.05,176.44,179.1,0.0,13.68,97.94,113.23,43.8
strike_12,front,strike_12.2,5.jpg,108.43,23.2,178.15,52.85,,,173.58,165.02,179.13,179.36,177.14,0.0,3.38,108.41,119.64,34.48
strike_12,front,strike_12.2,6.jpg,100.09,27.38,167.47,48.78,,,175.6,163.03,178.69,179.08,175.16,0.0,3.39,115.43,116.62,34.56
strike_12,front,strike_12.2,7.jpg,91.74,29.93,163.3,46.65,,,175.6,163.09,178.69,179.36,175.16,-3.43,3.43,118.51,114.26,28.3
strike_12,front,strike_12.2,8.jpg,97.74,3.95,163.3,66.8,,,175.43,162.38,178.86,178.99,174.99,-3.49,-3.49,115.16,118.7,31.23
strike_12,front,strike_12.2,9.jpg,99.87,3.95,163.3,64.74,,,177.51,164.14,176.78,178.9,175.99,-3.63,0.0,119.61,120.05,32.43
strike_12,front,strike_12.2,10.jpg,96.58,0.0,160.02,55.49,,,175.03,162.08,178.04,178.9,174.9,3.68,-3.68,109.39,125.74,41.63
strike_12,front,strike_12.2,11.jpg,96.58,65.22,160.02,127.06,,,177.4,161.74,176.89,179.23,174.99,-3.71,7.42,112.95,126.72,43.24
strike_12,front,strike_12.2,12.jpg,107.89,52.7,160.02,112.46,,,177.51,163.81,176.48,178.79,175.84,-7.53,0.0,128.07,140.74,38.41
strike_12,front,strike_12.2,13.jpg,114.49,82.88,165.28,105.55,,,175.64,168.0,176.05,179.23,178.98,0.0,11.26,150.14,133.03,42.47
strike_12,front,strike_12.2,14.jpg,111.2,111.8,161.99,116.04,,,175.54,170.79,173.52,173.08,178.98,-3.76,7.52,159.81,138.6,48.13
strike_12,front,strike_12.2,15.jpg,112.75,122.47,163.61,108.43,,,175.47,170.41,173.03,176.22,178.94,0.0,7.56,166.55,146.84,48.42
strike_12,front,strike_12.2,16.jpg,111.2,108.43,162.06,96.34,,,175.47,165.89,173.52,178.79,177.92,0.0,7.56,161.87,139.47,37.82
strike_12,front,strike_12.2,17.jpg,115.02,142.12,162.06,112.67,,,172.98,167.63,178.63,179.16,178.96,-3.79,7.58,161.08,138.26,48.51
strike_12,front,strike_12.2,18.jpg,106.74,135.0,157.6,112.67,,,175.47,167.63,173.52,179.6,178.96,-3.76,7.53,154.44,137.35,53.22
strike_12,front,strike_12.2,19.jpg,108.43,145.3,155.48,112.67,,,175.47,168.0,173.52,178.79,178.96,-3.76,7.52,159.54,137.24,58.74
strike_12,front,strike_12.2,20.jpg,108.43,168.69,155.41,127.93,,,175.42,168.0,174.07,178.79,178.98,-3.74,3.74,158.76,136.57,58.45
strike_12,front,strike_12.2,21.jpg,103.43,137.73,159.64,108.12,,,171.15,168.15,178.75,179.23,180.0,0.0,7.45,157.98,137.32,53.7
strike_12,front,strike_12.2,22.jpg,99.25,123.69,157.53,93.95,,,175.54,168.29,176.78,179.23,179.01,0.0,7.38,156.55,128.88,49.5
strike_12,front,strike_12.2,23.jpg,100.67,137.73,151.01,108.12,,,175.54,168.48,173.96,178.9,178.99,3.68,11.03,161.24,134.16,53.02
strike_12,front,strike_12.2,24.jpg,92.52,123.69,149.5,93.95,,,175.54,168.62,173.96,178.9,179.01,3.67,7.34,166.48,134.0,55.92
strike_12,front,strike_12.2,25.jpg,100.67,135.0,152.85,95.71,,,171.42,166.86,178.75,178.9,179.05,0.0,7.2,178.77,131.33,52.39
strike_12,front,strike_12.2,26.jpg,92.88,162.9,148.7,103.15,,,171.54,171.54,179.05,176.63,180.0,0.0,7.03,181.3,120.25,57.93
strike_12,front,strike_12.2,27.jpg,89.22,146.31,145.03,93.69,,,171.54,171.54,176.63,176.63,180.0,-0.0,6.99,197.89,119.07,71.3
strike_12,front,strike_12.2,28.jpg,83.0,161.56,141.7,103.66,,,171.54,169.71,176.63,176.63,179.08,0.0,0.0,205.86,118.72,79.48
strike_12,front,strike_12.2,29.jpg,72.95,121.16,135.68,90.0,,,171.54,169.53,176.63,176.63,179.06,0.0,0.0,223.03,105.27,93.63
strike_12,front,strike_12.2,30.jpg,77.16,104.26,132.98,80.9,,,171.54,167.64,176.63,176.63,178.12,-0.0,0.0,245.65,112.08,91.42
strike_12,front,strike_12.2,31.jpg,76.16,70.35,132.98,78.2,,,169.18,167.38,178.32,176.63,178.09,0.0,3.47,258.09,106.24,98.22
strike_12,front,strike_12.2,32.jpg,76.63,63.43,129.84,71.57,,,171.22,166.68,178.96,179.75,178.03,-0.0,0.0,262.47,104.21,85.88
strike_12,front,strike_12.2,33.jpg,81.16,43.21,124.66,59.47,,,171.34,169.38,179.26,173.96,178.06,3.53,7.07,252.9,91.89,64.01
strike_12,front,strike_12.2,34.jpg,90.0,27.35,113.65,41.54,,,171.03,167.38,178.59,179.32,177.14,-3.45,6.9,244.98,105.08,52.54
strike_12,front,strike_12.2,35.jpg,90.69,1.74,107.79,34.01,,,171.03,171.69,178.59,174.84,178.12,-3.46,3.46,211.2,94.25,40.4
strike_12,front,strike_12.2,36.jpg,75.96,14.5,93.81,27.15,,,168.75,169.12,178.28,179.05,179.01,3.5,7.01,188.49,85.22,42.03
strike_12,front,strike_12.2,37.jpg,31.87,39.35,60.0,15.37,,,169.18,169.52,178.59,179.13,179.05,3.39,3.39,115.29,62.53,52.97
strike_12,front,strike_12.2,38.jpg,34.59,53.97,8.51,5.91,,,169.71,169.7,176.23,178.69,180.0,6.7,3.35,57.25,37.9,76.4
strike_12,front,strike_12.2,39.jpg,30.96,59.17,3.47,0.52,,,172.13,169.89,175.87,178.96,179.09,3.27,9.82,38.19,20.71,81.01
strike_12,front,strike_12.2,40.jpg,67.62,51.34,6.12,5.91,,,170.23,169.7,173.26,178.96,180.0,6.66,9.99,33.28,33.28,69.5
strike_12,front,strike_12.2,41.jpg,126.67,56.2,25.61,10.91,,,170.07,169.72,173.26,179.13,180.0,0.0,10.02,34.07,95.65,74.69
strike_12,front,strike_12.2,42.jpg,116.57,48.73,21.21,14.12,,,170.07,171.61,173.26,179.13,-179.08,3.33,10.0,21.07,89.41,62.87
strike_12,front,strike_12.2,43.jpg,111.8,53.13,16.27,14.12,,,169.9,171.61,173.26,179.13,-179.06,3.36,3.36,15.03,75.17,67.24
strike_12,front,strike_12.2,44.jpg,123.69,53.13,21.04,14.12,,,169.9,171.61,173.26,179.13,-179.06,3.36,3.36,15.02,75.1,67.18
strike_12,front,strike_12.2,45.jpg,91.85,43.62,5.78,9.14,,,169.9,171.48,176.04,179.13,-179.05,3.36,3.36,24.23,54.19,54.19
strike_12,front,strike_12.2,46.jpg,91.85,51.12,5.78,9.01,,,169.9,171.61,176.04,179.13,-179.06,6.7,3.35,18.96,54.04,63.24
strike_12,front,strike_12.2,47.jpg,104.04,51.12,8.51,9.01,,,169.9,171.61,173.26,179.13,-179.06,6.7,3.35,18.94,54.0,63.19
strike_12,front,strike_12.2,48.jpg,104.04,48.73,8.51,14.25,,,169.9,171.66,173.26,178.96,-179.05,6.69,3.35,18.93,53.97,63.15
strike_12,front,strike_12.2,49.jpg,100.49,48.73,14.45,14.25,,,168.07,171.66,173.26,178.96,-178.09,0.0,3.35,18.95,54.03,63.22
strike_12,front,strike_12.2,50.jpg,101.31,46.01,4.18,12.28,,,168.3,175.82,173.26,176.76,-177.18,0.0,3.34,24.08,57.45,57.45
strike_12,front,strike_12.2,51.jpg,101.31,46.01,4.18,12.21,,,168.3,175.8,173.26,176.85,-177.23,0.0,3.34,24.06,57.4,57.4
strike_12,front,strike_12.2,52.jpg,101.31,48.73,4.18,12.21,,,168.3,175.8,173.26,176.85,-177.23,0.0,6.66,18.85,57.33,62.87
strike_12,front,strike_12.2,53.jpg,90.0,48.73,4.18,12.21,,,168.3,173.52,173.26,178.15,-177.23,0.0,6.65,28.21,47.95,62.73
strike_12,front,strike_12.2,54.jpg,90.0,46.01,4.18,12.28,,,168.3,173.63,173.26,178.33,-177.18,0.0,6.66,33.28,48.0,57.26
strike_12,front,strike_12.2,55.jpg,101.31,46.01,4.18,12.21,,,168.3,173.52,173.26,178.15,-177.23,0.0,6.67,24.05,57.37,57.37
strike_12,front,strike_12.2,56.jpg,101.31,48.73,4.18,12.28,,,168.3,173.63,173.26,178.33,-177.18,0.0,6.66,18.83,57.27,62.8
strike_12,front,strike_12.2,57.jpg,90.0,46.01,4.18,12.28,,,168.3,173.63,173.26,178.33,-177.18,0.0,6.65,33.27,47.98,57.24
strike_12,front,strike_12.2,58.jpg,101.31,48.73,4.18,12.28,,,168.3,173.63,173.26,178.33,-177.18,0.0,6.66,18.83,57.26,62.8
strike_12,front,strike_12.2,59.jpg,101.31,46.01,4.18,12.21,,,168.3,175.8,173.26,176.85,-177.23,3.33,3.33,24.02,57.32,57.32
strike_12,front,strike_12.2,60.jpg,123.69,48.73,19.21,12.28,,,168.07,175.82,173.26,176.76,-177.14,3.34,3.34,9.44,74.65,62.99
strike_12,front,strike_12.2,61.jpg,120.96,48.73,23.61,12.28,,,168.07,175.82,173.26,176.76,-177.14,3.35,3.35,14.98,80.96,63.21
strike_12,front,strike_12.2,62.jpg,120.96,47.73,23.61,13.36,,,168.07,175.75,173.26,176.76,-177.09,3.35,3.35,15.0,81.04,59.99
strike_12,front,strike_12.2,63.jpg,111.8,48.73,14.45,12.28,,,168.07,175.82,173.26,176.76,-177.14,3.35,3.35,9.48,74.97,63.26
strike_12,front,strike_12.2,64.jpg,123.69,42.34,19.21,16.7,,,168.07,177.8,173.26,176.76,-176.12,3.36,10.09,9.52,75.23,54.25
strike_12,front,strike_12.2,65.jpg,126.03,46.74,19.21,16.7,,,168.07,177.8,173.26,176.76,-176.12,3.36,3.36,15.02,63.39,57.8
strike_12,front,strike_12.2,66.jpg,124.7,46.74,19.21,16.7,,,168.07,177.8,173.26,176.76,-176.12,0.0,6.72,13.43,69.14,57.77
strike_12,front,strike_12.2,67.jpg,120.96,46.74,23.61,18.74,,,168.07,173.56,173.26,178.96,-177.09,3.36,6.73,19.03,81.31,57.89
strike_12,front,strike_12.2,68.jpg,111.8,46.74,14.45,18.74,,,168.07,173.56,173.26,178.96,-177.09,-3.37,6.75,15.09,75.44,58.05
strike_12,front,strike_12.2,69.jpg,111.8,46.74,14.45,18.67,,,168.07,173.45,173.26,179.13,-177.14,-3.37,6.74,15.07,75.33,57.96
strike_12,front,strike_12.2,70.jpg,123.69,46.74,19.21,16.7,,,168.07,177.71,173.26,176.85,-176.19,0.0,6.72,15.03,75.14,57.81
strike_12,front,strike_12.2,71.jpg,123.69,46.74,19.21,18.74,,,168.07,173.56,173.26,178.96,-177.09,-3.36,6.73,15.04,75.2,57.86
strike_12,front,strike_12.2,72.jpg,111.8,46.74,14.45,16.7,,,165.8,177.71,178.31,176.85,-176.19,0.0,6.72,15.03,75.17,57.84
strike_12,front,strike_12.2,73.jpg,111.8,42.34,14.45,16.7,,,168.07,177.71,173.26,176.85,-176.19,0.0,6.72,15.03,81.21,54.19
strike_12,front,strike_12.2,74.jpg,118.14,42.34,14.45,18.67,,,168.07,173.45,173.26,179.13,-177.14,-0.0,6.73,13.46,84.3,54.24
strike_12,front,strike_12.2,75.jpg,111.8,42.34,14.45,18.67,,,168.07,173.45,173.26,179.13,-177.14,0.0,6.73,15.04,81.28,54.23
strike_12,front,strike_12.2,76.jpg,128.09,42.34,23.61,18.74,,,168.07,173.56,173.26,178.96,-177.09,-0.0,6.72,13.44,84.18,54.16
strike_12,front,strike_12.2,77.jpg,120.96,42.34,23.61,18.74,,,168.07,173.56,173.26,178.96,-177.09,0.0,10.08,15.02,81.18,54.17
strike_12,front,strike_12.2,78.jpg,122.91,42.34,19.21,18.67,,,165.8,173.45,178.31,179.13,-177.14,0.0,10.07,15.01,81.13,54.13
strike_12,front,strike_12.2,79.jpg,111.8,42.34,16.27,18.74,,,169.9,173.56,176.04,178.96,-178.06,-0.0,6.73,15.04,81.28,54.24
strike_12,front,strike_12.2,80.jpg,111.8,42.34,16.27,18.67,,,172.09,173.45,171.6,179.13,-178.09,-3.37,6.73,15.05,81.34,54.28
strike_12,front,strike_12.2,81.jpg,117.51,42.34,16.27,18.67,,,169.9,173.45,176.04,179.13,-178.09,-3.36,6.73,20.19,90.28,54.25
strike_12,front,strike_12.2,82.jpg,117.51,42.34,16.27,18.67,,,172.09,173.45,171.6,179.13,-178.09,-3.36,6.73,20.18,90.24,54.23
strike_12,front,strike_12.3,0.jpg,110.19,47.6,62.49,19.13,,,171.56,179.05,175.88,175.74,-176.19,3.58,7.16,106.41,174.17,89.69
strike_12,front,strike_12.3,1.jpg,116.57,47.6,65.85,19.13,,,169.09,179.18,179.57,175.13,-176.19,7.12,14.24,105.81,173.18,89.18
strike_12,front,strike_12.3,2.jpg,116.57,47.6,65.85,19.13,,,168.85,179.18,179.13,175.13,-176.19,7.09,7.09,105.34,172.41,88.79
strike_12,front,strike_12.3,3.jpg,116.57,66.04,65.85,19.13,,,169.09,179.18,179.57,175.6,-176.19,7.07,7.07,111.75,171.97,94.82
strike_12,front,strike_12.3,4.jpg,116.57,108.43,65.85,18.43,,,168.85,174.56,178.6,178.32,-177.14,7.06,7.06,111.67,171.84,94.75
strike_12,front,strike_12.3,5.jpg,116.57,108.43,65.85,18.43,,,168.85,174.56,178.6,178.32,-177.14,7.06,7.06,111.67,171.84,94.76
strike_12,front,strike_12.3,6.jpg,119.58,80.54,65.85,17.1,,,168.85,174.29,178.6,178.59,-177.14,7.1,7.1,114.69,179.74,95.24
strike_12,front,strike_12.3,7.jpg,119.58,80.54,65.85,17.1,,,168.85,174.29,178.6,178.59,-177.14,7.15,10.72,115.49,180.99,95.91
strike_12,front,strike_12.3,8.jpg,121.69,114.44,66.4,22.47,,,173.33,179.11,175.6,175.27,-177.04,7.29,7.29,101.49,176.23,95.0
strike_12,front,strike_12.3,9.jpg,127.12,116.57,63.43,26.57,,,173.33,173.99,175.6,177.57,-177.99,3.66,7.32,95.21,176.38,89.4
strike_12,front,strike_12.3,10.jpg,123.18,116.57,59.49,26.57,,,173.33,173.99,175.6,177.57,-177.99,3.69,3.69,89.09,177.12,90.0
strike_12,front,strike_12.3,11.jpg,130.82,32.47,63.29,32.47,,,173.31,170.54,175.48,170.54,-177.95,3.68,7.35,82.2,176.6,83.82
strike_12,front,strike_12.3,12.jpg,134.52,24.44,63.58,26.42,,,178.03,169.05,170.54,171.03,180.0,3.66,10.98,85.38,175.71,81.86
strike_12,front,strike_12.3,13.jpg,142.91,8.13,68.04,26.57,,,175.42,168.11,175.48,164.54,-179.01,10.89,10.89,82.81,174.31,74.78
strike_12,front,strike_12.3,14.jpg,142.91,10.36,66.07,30.21,,,173.45,166.2,173.14,164.53,-179.03,10.88,7.25,77.11,174.1,61.98
strike_12,front,strike_12.3,15.jpg,155.28,16.99,72.77,28.3,,,175.3,167.47,175.6,163.89,-179.01,11.02,3.67,63.18,169.08,73.44
strike_12,front,strike_12.3,16.jpg,164.91,4.97,79.41,33.69,,,172.71,168.11,176.35,160.99,-179.05,7.18,10.76,66.16,158.04,57.86
strike_12,front,strike_12.3,17.jpg,149.98,12.53,67.6,34.45,,,172.71,163.99,176.35,154.65,180.0,7.18,3.59,57.91,143.84,54.7
strike_12,front,strike_12.3,18.jpg,173.66,29.38,81.81,36.46,,,172.71,160.26,175.98,156.8,177.14,10.8,0.0,58.06,129.83,45.55
strike_12,front,strike_12.3,19.jpg,159.34,36.87,78.29,35.73,,,170.98,159.53,174.13,153.76,177.27,7.0,7.0,64.54,112.22,56.44
strike_12,front,strike_12.3,20.jpg,165.96,39.05,88.26,40.43,,,172.82,159.75,174.13,150.78,176.37,0.0,6.86,75.83,98.29,53.62
strike_12,front,strike_12.3,21.jpg,149.04,45.0,133.26,41.04,,,173.07,164.52,172.93,157.83,177.32,3.37,3.37,87.89,91.69,54.35
strike_12,front,strike_12.3,22.jpg,,46.01,,40.6,,,170.28,167.89,173.51,159.87,177.51,-6.56,13.12,91.82,89.21,56.42
strike_12,front,strike_12.3,23.jpg,88.21,43.67,155.07,45.49,,,168.06,163.62,177.5,154.88,176.63,9.81,9.81,104.62,94.31,55.48
strike_12,front,strike_12.3,24.jpg,100.41,36.16,167.75,48.69,,,167.43,165.68,175.53,158.17,176.42,3.28,3.28,105.68,103.63,49.91
strike_12,front,strike_12.3,25.jpg,84.56,31.36,147.99,47.54,,,167.2,165.92,179.46,157.45,175.53,0.0,3.25,105.86,101.79,45.98
strike_12,front,strike_12.3,26.jpg,87.88,29.54,153.43,47.54,,,166.61,165.92,178.38,156.37,175.53,0.0,-3.24,108.6,104.66,39.41
strike_12,front,strike_12.3,27.jpg,85.6,24.08,149.04,45.49,,,166.61,168.78,176.07,158.96,175.67,-3.17,0.0,108.26,108.26,38.54
strike_12,front,strike_12.3,28.jpg,92.12,8.13,157.29,51.91,,,164.23,170.49,172.81,158.96,177.4,0.0,0.0,102.63,116.79,37.04
strike_12,front,strike_12.3,29.jpg,98.03,33.69,155.56,99.16,,,168.11,168.24,173.08,158.96,175.39,0.0,3.3,109.21,125.18,42.25
strike_12,front,strike_12.3,30.jpg,95.99,65.22,157.38,122.28,,,163.61,171.43,163.61,158.7,177.18,0.0,0.0,109.35,128.67,41.25
strike_12,front,strike_12.3,31.jpg,96.52,104.04,155.56,142.85,,,168.11,169.54,165.25,157.96,176.19,-6.77,0.0,110.22,119.98,54.17
strike_12,front,strike_12.3,32.jpg,102.37,126.87,157.38,161.29,,,165.26,169.54,156.28,158.96,176.19,0.0,3.33,72.1,130.96,107.48
strike_12,front,strike_12.3,33.jpg,99.93,123.69,158.96,140.91,,,167.47,171.37,157.46,158.84,177.04,-0.0,0.0,117.4,135.45,65.4
strike_12,front,strike_12.3,34.jpg,107.89,116.57,161.93,122.68,,,160.74,171.02,148.61,157.7,178.03,3.56,3.56,136.19,133.17,63.76
strike_12,front,strike_12.3,35.jpg,103.43,140.91,157.53,130.82,,,161.64,176.05,143.96,162.65,179.01,-3.58,3.58,141.97,131.88,61.53
strike_12,front,strike_12.3,36.jpg,100.05,161.57,153.36,138.95,,,161.64,173.19,142.57,156.58,179.01,-3.55,0.0,145.61,137.79,61.05
strike_12,front,strike_12.3,37.jpg,97.7,169.7,150.88,149.04,,,161.76,171.23,137.05,160.75,178.09,3.5,6.99,144.11,128.9,65.95
strike_12,front,strike_12.3,38.jpg,96.91,153.43,150.95,130.68,,,161.7,173.32,143.96,157.7,179.05,-3.52,7.04,146.56,121.58,64.93
strike_12,front,strike_12.3,39.jpg,90.0,153.44,146.92,140.71,,,161.7,171.43,143.96,157.7,178.09,-3.45,6.91,143.7,119.21,59.4
strike_12,front,strike_12.3,40.jpg,90.0,140.91,146.86,130.68,,,160.8,176.19,147.71,160.56,179.06,3.45,6.9,143.54,119.08,59.34
strike_12,front,strike_12.3,41.jpg,86.33,161.56,143.25,138.81,,,161.7,176.19,151.08,160.56,179.05,-0.0,6.86,150.71,117.51,68.65
strike_12,front,strike_12.3,42.jpg,85.97,153.43,146.8,132.23,,,161.82,171.92,158.17,157.83,178.21,3.34,6.67,146.51,108.63,61.52
strike_12,front,strike_12.3,43.jpg,90.0,153.44,148.58,132.4,,,156.98,171.87,155.59,157.96,179.09,0.0,0.0,154.79,114.57,61.19
strike_12,front,strike_12.3,44.jpg,83.62,157.83,150.2,126.32,,,155.37,169.2,158.07,155.12,180.0,-3.31,6.62,156.96,109.2,70.38
strike_12,front,strike_12.3,45.jpg,80.84,161.57,143.56,121.92,,,155.37,169.2,162.85,155.12,180.0,0.0,6.62,171.68,107.73,71.58
strike_12,front,strike_12.3,46.jpg,83.36,142.82,141.83,111.14,,,160.14,169.09,168.18,154.85,179.13,0.0,6.7,182.97,108.02,78.12
strike_12,front,strike_12.3,47.jpg,79.99,142.82,138.47,111.3,,,161.01,168.93,173.57,154.85,179.12,-6.73,6.73,192.63,107.84,78.45
